Date,Close_x,High,Low,Open,Volume,DPRIME,Inflation(%),Close_fpt,Bitcoin_Price(USD)
2/28/2015,0.5358412861824036,0.5388931485091141,0.5294966230593877,0.5323075476751887,205498667,3.25,1.56,0.4803722704551433,255.59
3/1/2015,0.5401781797409058,0.5431497362592808,0.5294163725091325,0.531183241155788,253505333,3.25,1.56,0.4793870034201526,260.24
3/2/2015,0.544515073299408,0.5474063240094476,0.5293361219588775,0.5300589346363873,301512000,3.25,1.7,0.4784017363851618,276.7
3/3/2015,0.534395694732666,0.5430693884692828,0.5327091511510437,0.540419113904388,160344000,3.25,1.86,0.4823441199684293,283.27
3/4/2015,0.5404191017150879,0.5416237510561116,0.5302997830100152,0.5324682207561553,226840000,3.25,1.83,0.4931965272296764,273.37
3/5/2015,0.5507794618606567,0.551743193037519,0.5389735969742102,0.5404192224613006,323056000,3.25,1.83,0.4931965272296764,276.86
3/6/2015,0.5433104038238525,0.5502974970435784,0.5428285095753671,0.547647222285875,257392000,3.25,1.83,0.4931965272296764,273.23
3/7/2015,0.5437923073768616,0.5498156890489663,0.5426679255489261,0.5462819697610043,245724000,3.25,1.83,0.4905656406208892,276.89
3/8/2015,0.5442742109298706,0.549333881054354,0.542507341522485,0.5449167172361334,234056000,3.25,1.7,0.487934754012102,275.5
3/9/2015,0.5447561144828796,0.5488520730597418,0.542346757496044,0.5435514647112627,222388000,3.25,1.54,0.4853038674033149,290.19
3/10/2015,0.5541523694992065,0.5577664320416922,0.5462014893493133,0.5471652202127845,527212000,3.25,1.54,0.4902367797947908,293.47
3/11/2015,0.551261305809021,0.5613805684069954,0.5498156804539993,0.5541524990754756,262120000,3.25,1.58,0.4882636148382004,296.99
3/12/2015,0.5462017059326172,0.5500566883586784,0.5358414657941517,0.5459607874821127,406972000,3.25,1.61,0.4853038674033149,296.05
3/13/2015,0.5469245314598083,0.5483701570836844,0.5360823967243374,0.5435514432998305,359288000,3.25,1.61,0.4853038674033149,284
3/14/2015,0.5490929087003072,0.5511810407278052,0.5399373376320195,0.5461213897609957,318510667,3.25,1.61,0.4859615890555117,283.95
3/15/2015,0.551261285940806,0.5539919243719259,0.5437922785397015,0.5486913362221607,277733333,3.25,1.61,0.4866193107077085,288
3/16/2015,0.5534296631813049,0.5568028080160466,0.5476472194473835,0.5512612826833259,236956000,3.25,1.61,0.4872770323599053,292.37
3/17/2015,0.5601758360862732,0.5604167544619614,0.5483699740238482,0.5522249552527605,299900000,3.25,1.61,0.4931965272296764,286.74
3/18/2015,0.5510203838348389,0.5630671672320152,0.5459607520411031,0.5601759736828495,413844000,3.25,1.61,0.4892501973164956,258.5
3/19/2015,0.5594529509544373,0.5613804125971109,0.5488517970325861,0.5529476961059474,310756000,3.25,1.61,0.4882636148382004,263.05
3/20/2015,0.5654764771461487,0.5688496221732721,0.558730301979081,0.5640309092129124,462084000,3.25,1.61,0.491223362273086,263.31
3/21/2015,0.5593727429707845,0.5645127374958192,0.5547949867330962,0.5588909060688736,450060000,3.25,1.61,0.4899079189686924,261.9
3/22/2015,0.5532690087954203,0.5601758528183663,0.5508596714871113,0.5537509029248348,438036000,3.25,1.61,0.4885924756642989,269.45
3/23/2015,0.5471652746200562,0.5558389681409135,0.5469243562411266,0.5486108997807959,426012000,3.25,1.61,0.4872770323599053,267.53
3/24/2015,0.5396965146064758,0.5493339431352978,0.5372871574742704,0.5454789602350479,330480000,3.25,1.61,0.4843172849250197,246.15
3/25/2015,0.5069290399551392,0.5394553767334741,0.5052424389492799,0.5394553767334741,542552000,3.25,1.61,0.4853038674033149,246.88
3/26/2015,0.5052424669265747,0.5074109048168273,0.4929547671023135,0.4965688302527345,311920000,3.25,1.61,0.4862904498816101,249.88
3/27/2015,0.5151207447052002,0.5170482062953694,0.499941797991011,0.5081335959145871,318288000,3.25,1.61,0.4853038674033149,247.81
3/28/2015,0.5158435702323914,0.5180119693752586,0.5035558348869479,0.5112657771573625,296609333,3.25,1.61,0.4826742962378321,253.52
3/29/2015,0.5165663957595825,0.5189757324551478,0.5071698717828849,0.5143979584001379,274930667,3.25,1.61,0.4800447250723494,243.69
3/30/2015,0.5172892212867737,0.519939495535037,0.5107839086788217,0.5175301396429134,253252000,3.25,1.61,0.4774151539068666,248.78
3/31/2015,0.5042787790298462,0.5163255614889185,0.5037969421976373,0.5158437246567096,357276000,3.25,1.61,0.4774151539068666,245.5
4/1/2015,0.5062062740325928,0.5078928177503539,0.4975325795958307,0.5062062740325928,330768000,3.25,1.61,0.4705090765588003,247.87
4/2/2015,0.5074108839035034,0.5105430526902451,0.5030740657453285,0.5090974274896594,192204000,3.25,1.71,0.4744554064719811,254.39
4/3/2015,0.51108518242836,0.5138559449804904,0.5022910429752154,0.5081337017754399,273119000,3.25,1.87,0.4813575374901342,254.84
4/4/2015,0.5147594809532166,0.5171688372707357,0.5015080202051023,0.5071699760612206,354034000,3.25,1.87,0.4803722704551433,254.36
4/5/2015,0.5184337794780731,0.5204817295609809,0.5007249974349892,0.5062062503470013,434949000,3.25,1.92,0.4793870034201526,261.47
4/6/2015,0.5221080780029297,0.5237946218512262,0.4999419746648761,0.5052425246327819,515864000,3.25,1.81,0.4784017363851618,256.85
4/7/2015,0.5266857147216797,0.5324681572447576,0.519216671412612,0.5221079213959381,413964000,3.25,1.81,0.4823441199684293,254.27
4/8/2015,0.5305407047271729,0.5324682241059506,0.5221079869562124,0.5271676176187886,366432000,3.25,1.71,0.4823441199684293,246.58
4/9/2015,0.5428285598754883,0.5445151037360876,0.5262039822506764,0.52644490067545,379432000,3.25,1.51,0.4823441199684293,244.74
4/10/2015,0.5483699440956116,0.5486108624581513,0.5413827945897677,0.5433103138208162,258728000,3.25,1.51,0.4853038674033149,236.78
4/11/2015,0.5466834306716919,0.549173073986627,0.5412221930681824,0.544595318559674,251393333,3.25,1.57,0.4853038674033149,237.91
4/12/2015,0.5449969172477722,0.5497352855151028,0.5410615915465972,0.5458803232985318,244058667,3.25,1.6,0.4853038674033149,237.55
4/13/2015,0.5433104038238525,0.5502974970435784,0.5409009900250119,0.5471653280373896,236724000,3.25,1.6,0.4853038674033149,225.73
4/14/2015,0.538732647895813,0.5433104425299997,0.5334320405591972,0.5411420044227128,220276000,3.25,1.6,0.480370955011839,221.05
4/15/2015,0.5452378392219543,0.5493337390808885,0.5375278762853821,0.5401782083568447,243560000,3.25,1.6,0.4823441199684293,224.35
4/16/2015,0.5418645739555359,0.5466832848468688,0.5380095937537566,0.5421054922670331,155284000,3.25,1.6,0.4813575374901342,229.45
4/17/2015,0.5348775386810303,0.5401781447562783,0.5302997451362058,0.530540663498488,293636000,3.25,1.6,0.5030584056827151,223.62
4/18/2015,0.5339940985043844,0.5403387413490239,0.5306209733903028,0.532789391659374,272965333,3.25,1.6,0.5014154169955275,224.02
4/19/2015,0.5331106583277384,0.5404993379417694,0.5309422016443998,0.5350381198202601,252294667,3.25,1.6,0.4997724283083399,224.03
4/20/2015,0.5322272181510925,0.540659934534515,0.5312634298984967,0.537286847981146,231624000,3.25,1.6,0.4981294396211523,225.37
4/21/2015,0.5315043926239014,0.5387324596793372,0.5288540611597421,0.5387324596793372,230456000,3.25,1.6,0.4931965272296764,235.89
4/22/2015,0.537527859210968,0.5382506718035357,0.5264448093830392,0.5346366662842792,207420000,3.25,1.6,0.4931965272296764,233.98
4/23/2015,0.535359263420105,0.5404189500746948,0.52162594310192,0.5276493604476242,259380000,3.25,1.6,0.4981294396211523,235.99
4/24/2015,0.5307817459106445,0.5353594829313199,0.5247583260951826,0.5351185645206498,240960000,3.25,1.6,0.4981294396211523,231.51
4/25/2015,0.5321470101674398,0.538331003331867,0.5258023471243393,0.5342351039229255,243458667,3.25,1.6,0.5014167324388319,227.05
4/26/2015,0.533512274424235,0.5413025237324142,0.5268463681534958,0.5333516433252012,245957333,3.25,1.6,0.5047040252565115,221.27
4/27/2015,0.5348775386810303,0.5442740441329613,0.5278903891826525,0.532468182727477,248456000,3.25,1.6,0.507991318074191,227.58
4/28/2015,0.537527859210968,0.5394553786056759,0.5288541655437375,0.5339138536917115,234484000,3.25,1.6,0.5050321344007216,225.64
4/29/2015,0.533432126045227,0.5389736526895218,0.5312636875904335,0.5336730445034485,195156000,3.25,1.6,0.5020729507272522,225.6
4/30/2015,0.5348775386810303,0.5375278129968658,0.5295769326057821,0.5307816393043473,218844000,3.25,1.6,0.4991137670537828,236.81
5/1/2015,0.5481290221214294,0.5498155655352486,0.5368049975030235,0.539214353443276,256968000,3.25,1.64,0.4961545833803135,233.14
5/2/2015,0.5470047195752462,0.5502975203723582,0.5388931884475006,0.542025357577025,238218667,3.25,1.7,0.4931953997068441,235.94
5/3/2015,0.5458804170290629,0.5507794752094678,0.5409813793919778,0.5448363617107741,219469333,3.25,1.84,0.4902362160333747,240.78
5/4/2015,0.5447561144828796,0.5512614300465775,0.5430695703364549,0.5476473658445231,200720000,3.25,1.84,0.4872770323599053,239.75
5/5/2015,0.5307817459106445,0.5435513407735787,0.5283723894731776,0.5428285280979798,292928000,3.25,1.94,0.4931965272296764,236.76
5/6/2015,0.5324682593345642,0.5387325972037789,0.5254811088309336,0.5336729087628672,316484000,3.25,1.86,0.4892501973164956,230
5/7/2015,0.5418645739555359,0.5435511170231458,0.528613090282588,0.530299633350198,534564000,3.25,1.86,0.4922099447513812,237.99
5/8/2015,0.5018693804740906,0.5262039192123419,0.4936775805772311,0.5062062562620174,1146552000,3.25,1.7,0.4922099447513812,244.54
5/9/2015,0.5002631942431132,0.5181727833971896,0.4927942063559642,0.502431631913294,945749333,3.25,1.7,0.4915522230991844,242.5
5/10/2015,0.4986570080121358,0.5101416475820375,0.4919108321346973,0.4986570075645705,744946667,3.25,1.51,0.4908945014469876,241.57
5/11/2015,0.4970508217811584,0.5021105117668853,0.4910274579134304,0.494882383215847,544144000,3.25,1.55,0.4902367797947908,242.86
5/12/2015,0.5018693804740906,0.5059652804225203,0.493195686341822,0.4934366621813191,388800000,3.25,1.55,0.4853038674033149,242.03
5/13/2015,0.5047608613967896,0.5093386576701573,0.4999421466175428,0.5054836743580376,308524000,3.25,1.55,0.4853038674033149,236.32
5/14/2015,0.5129523277282715,0.5156026593245939,0.5050014478264514,0.506206154450884,293052000,3.25,1.55,0.4862904498816101,237.46
5/15/2015,0.5131932497024536,0.5175300667197619,0.5100610817396769,0.5151207111671312,215824000,3.25,1.55,0.4843172849250197,237.82
5/16/2015,0.5129523674647013,0.51688763513474,0.5099005052977134,0.5140767103598984,252206667,3.25,1.55,0.4833307024467245,236.73
5/17/2015,0.5127114852269491,0.5162452035497181,0.5097399288557497,0.5130327095526658,288589333,3.25,1.55,0.4823441199684293,237.12
5/18/2015,0.5124706029891968,0.5156027719646963,0.5095793524137862,0.511988708745433,324972000,3.25,1.55,0.4813575374901342,234.04
5/19/2015,0.5092755556106567,0.5148427315805811,0.5083073059302061,0.5131483234945333,253808000,3.25,1.55,0.4853038674033149,232.59
5/20/2015,0.5092755556106567,0.5155688899861783,0.5087914307704314,0.5095175891760286,196824000,3.25,1.55,0.5030584056827151,234.54
5/21/2015,0.5056447386741638,0.5116960391862212,0.505160613857787,0.5095175640767431,239692000,3.25,1.55,0.5178571428571429,235.77
5/22/2015,0.5049187541007996,0.5087915808364321,0.5037085282075073,0.5068551963233651,212592000,3.25,1.55,0.5129242304656669,240.45
5/23/2015,0.5041320025920868,0.5080653370441196,0.5022561271402495,0.5057658737916966,224377000,3.25,1.55,0.5195001315443304,239.36
5/24/2015,0.503345251083374,0.5073390932518071,0.5008037260729915,0.504676551260028,236162000,3.25,1.55,0.526076032622994,240.82
5/25/2015,0.5025584995746613,0.5066128494594947,0.4993513250057336,0.5035872287283594,247947000,3.25,1.55,0.5326519337016574,237.43
5/26/2015,0.5017717480659485,0.5058866056671822,0.4978989239384757,0.5024979061966909,259732000,3.25,1.55,0.5227861089187056,236.79
5/27/2015,0.5286396741867065,0.5310601831901096,0.5034663343837256,0.505160684915159,432332000,3.25,1.55,0.5178571428571429,237.35
5/28/2015,0.5359011888504028,0.5375955393428005,0.5276714699703325,0.5286396620074905,327656000,3.25,1.55,0.5249960536700868,237.34
5/29/2015,0.5356588363647461,0.5392895687699081,0.5349326783418235,0.5359008698025699,335168000,3.25,1.55,0.520370955011839,236.89
5/30/2015,0.5376759767532349,0.541871512150026,0.5351747907591294,0.5369498184333542,347665333,3.25,1.55,0.5176729807945277,233.55
5/31/2015,0.5396931171417236,0.5444534555301439,0.5354169031764355,0.5379987670641385,360162667,3.25,1.55,0.5149750065772165,230.21
6/1/2015,0.5417102575302124,0.5470353989102619,0.5356590155937415,0.5390477156949228,372660000,3.25,1.56,0.5122770323599053,223.56
6/2/2015,0.531059980392456,0.541226137408359,0.530575855692855,0.5383215046296825,224304000,3.25,1.71,0.5053354380426204,225.85
6/3/2015,0.5252507925033569,0.5366271751363518,0.5242825430673629,0.5325123170165111,250788000,3.25,1.83,0.5111168113654302,225.86
6/4/2015,0.534690797328949,0.5363851472956285,0.5221041316227958,0.5221041316227958,323712000,3.25,1.85,0.5134333070244672,224.57
6/5/2015,0.5388057231903076,0.5412262316910406,0.5274292812983358,0.5329964566209688,313320000,3.25,1.91,0.5180584056827151,224.97
6/6/2015,0.5346909165382385,0.5410649299609411,0.525089540325429,0.5343681681239628,323150667,3.25,1.91,0.5161312812417784,225.48
6/7/2015,0.5305761098861694,0.5409036282308417,0.5227497993525221,0.5357398796269569,332981333,3.25,1.87,0.514204156800842,223.89
6/8/2015,0.5264613032341003,0.5407423265007423,0.5204100583796153,0.5371115911299509,342812000,3.25,1.67,0.5122770323599053,229.1
6/9/2015,0.5291236639022827,0.5329964311508086,0.5259769972307514,0.5269451890428829,256888000,3.25,1.67,0.5122770323599053,229.18
6/10/2015,0.5196835994720459,0.5262189655307039,0.5167789666862135,0.5228302657535427,529460000,3.25,1.52,0.5157458563535912,228.73
6/11/2015,0.5252507925033569,0.5288815259052005,0.519683617938992,0.519683617938992,283052000,3.25,1.59,0.5180584056827151,229.69
6/12/2015,0.5109698176383972,0.5250087430637643,0.5097595346018376,0.5218620764200754,323728000,3.25,1.59,0.521527229676401,229.47
6/13/2015,0.5106470982233683,0.520813218014586,0.5079845177411084,0.5173438014429635,318001333,3.25,1.59,0.5211418047882136,233.47
6/14/2015,0.5103243788083395,0.5166176929654076,0.5062095008803791,0.5128255264658516,312274667,3.25,1.59,0.5207563799000263,233.6
6/15/2015,0.5100016593933105,0.5124221679162293,0.5044344840196499,0.5083072514887397,306548000,3.25,1.59,0.520370955011839,236.99
6/16/2015,0.5162947773933411,0.5170209354989517,0.5039502050168753,0.5090332540466922,256892000,3.25,1.59,0.5145895816890292,251.91
6/17/2015,0.5223463177680969,0.525250951536598,0.5148427574787817,0.5160529830760009,233544000,3.25,1.59,0.5134333070244672,250.25
6/18/2015,0.531059980392456,0.5344486801612688,0.5252507725445678,0.526703088933906,299404000,3.25,1.59,0.5145895816890292,249.27
6/19/2015,0.5293658375740051,0.535417081283957,0.5245248195222487,0.5310601881211712,355656000,3.25,1.59,0.5180584056827151,246.33
6/20/2015,0.5286395947138468,0.5346908566917251,0.5227496887724001,0.5308180504098331,408516000,3.25,1.59,0.5211418047882136,246.13
6/21/2015,0.5279133518536886,0.5339646320994932,0.5209745580225514,0.5305759126984949,461376000,3.25,1.59,0.5242252038937122,244.66
6/22/2015,0.5271871089935303,0.5332384075072613,0.5191994272727029,0.5303337749871568,514236000,3.25,1.59,0.5273086029992108,247.5
6/23/2015,0.5136323571205139,0.5322702656623819,0.5095174986925278,0.5281554072343958,414064000,3.25,1.59,0.5261523283346488,244.52
6/24/2015,0.5085494518280029,0.5155689453630807,0.5061289427858542,0.5129063450200757,253368000,3.25,1.59,0.5226835043409629,240.04
6/25/2015,0.5124220848083496,0.5155687511487451,0.5085492602579039,0.5085492602579039,350460000,3.25,1.59,0.520370955011839,242.44
6/26/2015,0.5020139813423157,0.508791440690201,0.4998355637925334,0.5083073158405368,421296000,3.25,1.59,0.5354025256511444,243
6/27/2015,0.4970115820566813,0.5062902273307291,0.4953172509222135,0.5042731080553293,411438667,3.25,1.59,0.5373296500920811,251.59
6/28/2015,0.4920091827710469,0.5037890139712574,0.4907989380518937,0.5002389002701217,401581333,3.25,1.59,0.5392567745330176,249.11
6/29/2015,0.4870067834854126,0.5012878006117856,0.4862806251815738,0.4962046924849143,391724000,3.25,1.59,0.5411838989739542,257.54
6/30/2015,0.4867646992206573,0.4920898409553021,0.4833759988938262,0.4899113660125646,315916000,3.25,1.59,0.5365588003157064,263.82
7/1/2015,0.4937840104103088,0.5058865483694923,0.489427119828784,0.498867116749783,302892000,3.25,1.57,0.5411838989739542,259.02
7/2/2015,0.4942684173583984,0.4974150847962341,0.4911217499205628,0.4935422588950913,145764000,3.25,1.57,0.545808997632202,254.85
7/3/2015,0.4927555695176124,0.4972940306566308,0.4894878854549335,0.4926950610321463,163017000,3.25,1.57,0.5434964483030782,256.95
7/4/2015,0.4912427216768265,0.4971729765170275,0.4878540209893042,0.4918478631692012,180270000,3.25,1.85,0.5454235727440148,260.64
7/5/2015,0.4897298738360405,0.4970519223774243,0.486220156523675,0.4910006653062562,197523000,3.25,1.88,0.5473506971849513,271.74
7/6/2015,0.4882170259952545,0.496930868237821,0.4845862920580457,0.4901534674433112,214776000,3.25,1.88,0.549277821625888,269.94
7/7/2015,0.4790191650390625,0.4872489126736729,0.4637699530836673,0.4853125286229338,594252000,3.25,1.87,0.5504340962904499,266.18
7/8/2015,0.47563037276268,0.4792611354427326,0.4717575476953959,0.4763565310696379,332492000,3.25,1.66,0.5400276243093922,270.97
7/9/2015,0.4698211848735809,0.4853124867818538,0.4669165801931497,0.4831340116304755,357588000,3.25,1.66,0.5400276243093922,269.75
7/10/2015,0.478050947189331,0.4824078687776172,0.4746622175741126,0.4758724719678175,216708000,3.25,1.55,0.5388713496448303,286.67
7/11/2015,0.4790998697280883,0.4828919984232643,0.4757918273675218,0.4782123364916909,215296000,3.25,1.55,0.5400276243093922,294.23
7/12/2015,0.4801487922668457,0.4833761280689114,0.476921437160931,0.4805522010155644,213884000,3.25,1.56,0.5411838989739542,312.16
7/13/2015,0.481197714805603,0.4838602577145586,0.4780510469543402,0.4828920655394378,212472000,3.25,1.56,0.5423401736385162,293.08
7/14/2015,0.4814397096633911,0.4824079306153114,0.475146403322259,0.4819238345667235,249216000,3.25,1.56,0.5423401736385162,287.51
7/15/2015,0.478050947189331,0.4833760607506849,0.4736940256010449,0.4802293935561038,265732000,3.25,1.56,0.5365588003157064,285.7
7/16/2015,0.4887009859085083,0.4887009859085083,0.4792609885214363,0.4809553381484303,282848000,3.25,1.56,0.5365588003157064,279.38
7/17/2015,0.4857964813709259,0.4874908314436573,0.4795031481239401,0.4870067643997175,220372000,3.25,1.56,0.5365588003157064,280.58
7/18/2015,0.4828112026055653,0.4875715417567248,0.4782122290167127,0.4866033499068237,209718667,3.25,1.56,0.5357879505393318,277.71
7/19/2015,0.4798259238402048,0.4876522520697923,0.4769213099094854,0.4861999354139299,199065333,3.25,1.56,0.535017100762957,275.61
7/20/2015,0.4768406450748443,0.4877329623828598,0.475630390802258,0.4857965209210361,188412000,3.25,1.56,0.5342462509865824,280
7/21/2015,0.4790191650390625,0.4857965957808762,0.4758724976744981,0.4758724976744981,149720000,3.25,1.56,0.5273086029992108,277.32
7/22/2015,0.4698211848735809,0.4756304230891832,0.4640119755127184,0.4756304230891832,356472000,3.25,1.56,0.5377150749802684,277.89
7/23/2015,0.47563037276268,0.4826498357355537,0.4698211351617538,0.4707893558559433,169916000,3.25,1.56,0.5434964483030782,277.39
7/24/2015,0.4700632691383362,0.4795032420022603,0.4681268563097837,0.4790191460088074,188844000,3.25,1.56,0.5504340962904499,289.12
7/25/2015,0.4691757261753082,0.4772440790781692,0.4661097466293616,0.4746622052036256,190036000,3.25,1.56,0.5558313601683768,289.7
7/26/2015,0.4682881832122803,0.4749849161540781,0.4640926369489396,0.4703052643984438,191228000,3.25,1.56,0.5612286240463036,293.89
